,random_state,num_features,h,eig_var,eig_var_scaled,eig_pos_sum,eig_neg_sum,eig_pos_sum_scaled,eig_neg_sum_scaled,train_score,train_score_scaled,loss_value,loss_value_scaled,distance_to_psd,distance_to_scaled_psd,m1,m2,m3,m4,m5
203,3435863,40,2,8.9955555555556e-08,0.35982222222222204,0.003281337003458891,-0.0006813370034588893,6.562674006917776,-1.3626740069177745,0.8,0.8,-0.2058277519115046,-0.20582775191150504,0.9474402692675692,0.9474402692675694,0.31993270569011173,1.262052693638035,-0.20764005731221294,-0.26205269363803413,0.32422131556216544
204,3435863,40,3,9.82400000000003e-07,0.4366222222222225,0.013307085718656929,-0.00040708571865692147,8.871390479104612,-0.2713904791046149,0.8666666666666667,0.8666666666666667,-0.2164623084716915,-0.21646230847169126,0.9981623534572228,0.9981623534572229,0.060596337684204304,1.0315570324540255,-0.030591650738837222,-0.03155703245402491,0.06062419554562601
205,3435863,40,4,1.3893155555555577e-05,0.5138001314924409,0.05488035790938393,-8.035790938390252e-05,10.553914982573833,-0.015453444112289272,1.0,1.0,-0.22875347885448283,-0.22875347885448288,0.9999920981166013,0.9999920981166013,0.003975387321719556,1.001466385207736,-0.0014642380706879868,-0.0014663852077354469,0.003975395175004605
206,3435863,40,5,0.00012929662222222276,0.7399263863275898,0.15193112797735664,-0.0003311279773566016,12.184422828791801,-0.02739803540337082,0.9333333333333333,0.9333333333333333,-0.1853155097327673,-0.1971447262597712,0.9999842081502079,0.9999820860305311,0.00561991549771219,1.0021842214865215,-0.002179461060842989,-0.002184221486521118,0.005619937685058934
207,3435863,40,6,0.000912139288888889,0.8605203155266182,0.36298712095366964,-0.0015871209536697036,12.391136780656232,-0.05780344732289344,0.9333333333333333,0.9333333333333333,-0.15357953366413304,-0.17344508479650644,0.9999437452203958,0.9999275147400104,0.010606903158254459,1.0043915909066674,-0.004372389162182638,-0.004391590906667691,0.010607052333651272
208,3435863,40,7,0.004846761155555577,0.9465286986331056,0.7661119164722745,-0.0009119164722735092,12.517135983057926,-0.01803364912614458,0.9333333333333333,0.9333333333333333,-0.13090884407448422,-0.15842727562291428,0.9999962787861705,0.9999933934863818,0.002728078776601733,1.001191736111179,-0.001190317566750068,-0.0011917361111781339,0.0027280813145464044
209,3435863,40,8,0.02022823262222225,1.1080025989894249,1.4219769089015906,-0.0040769089015903455,12.901142327530666,-0.04652135141436233,0.9333333333333333,0.9333333333333333,-0.11796507279507908,-0.1542838149386785,0.9999810021307701,0.9999608433063334,0.00616403906058218,1.002875314832915,-0.0028670711008518157,-0.0028753148329151174,0.006164068336692752
210,3435863,40,9,0.06952601848888894,1.3542296699440513,2.3666679539295936,-0.005467953929593762,13.252942037012161,-0.04234512218988851,0.9333333333333333,0.9333333333333333,-0.10010619280976425,-0.14147970452728076,0.9999894319192084,0.9999719367605657,0.00459739599104499,1.0023157521301005,-0.0023104018121827452,-0.0023157521301006958,0.0045974081375062
211,3435863,40,10,0.2001508944888891,1.6080821193309354,3.5898579525910725,-0.011657952591072005,13.359078290372755,-0.060309350978813216,0.8666666666666667,0.9333333333333333,-0.08260967395851597,-0.12833780138661702,0.9999823761657721,0.9999493576139677,0.00593694853072163,1.003258049463717,-0.0032474690489236705,-0.003258049463716953,0.005936974688843682
212,3435863,40,11,0.49039323982222244,1.8231211474902127,5.096656491978499,-0.018356491978498153,13.346379690823184,-0.0716033044188903,0.8666666666666667,0.8666666666666667,-0.06705368147359493,-0.11577678158226325,0.9999814348503939,0.9999344260390294,0.006093435364981307,1.0036146923140616,-0.0036016733730022767,-0.0036146923140614276,0.006093463646562994
213,3435863,40,12,1.0420978544888884,2.1619492900193706,6.732090722966328,-0.03529072296632893,13.44989592714241,-0.11270388202516836,0.8666666666666667,0.8666666666666667,-0.05516831776386343,-0.10638378708919517,0.9999665582552143,0.9998565854220319,0.008178164294096244,1.005269788998675,-0.005242163901020477,-0.005269788998675328,0.008178232667974492
214,3435863,40,13,1.948074639822223,2.496806291067332,8.424449531424928,-0.05664953142492686,13.779655116688602,-0.17290429341747707,0.8666666666666667,0.8666666666666667,-0.04382102146399011,-0.09952215321572973,0.9999564879080168,0.9997494435040788,0.009328573881568594,1.0067699432855621,-0.006724419347948192,-0.006769943285562138,0.009328675359665613
215,3435863,40,14,3.24167906195556,2.862943875709003,10.027656958683359,-0.07655695868335308,13.918411016010037,-0.22301330385255416,0.8666666666666667,0.8666666666666667,-0.03372921247517348,-0.08990796008281035,0.9999629445832795,0.9997056225397178,0.008608685168884793,1.007693316184478,-0.007634580939374803,-0.007693316184477398,0.008608764919597075
216,3435863,40,15,4.87073440595556,3.2676671630123324,11.452980485379813,-0.08588048537980442,14.210178065011513,-0.2641561364200014,0.8666666666666667,0.8666666666666667,-0.02626628082572681,-0.08523983309977791,0.9999719275039275,0.9996699757591232,0.007492943619151158,1.0075551798945916,-0.00749852717285551,-0.007555179894590912,0.007492996206112327
217,3435863,40,16,6.700124300622224,3.772764397549777,12.624145324042647,-0.09474532404264396,14.437587690539068,-0.32300760936516365,0.8666666666666667,0.8666666666666667,-0.01914679744857786,-0.07578398465108756,0.9999763456232416,0.9995883703908948,0.0068780952295917205,1.0075618404746154,-0.007505088194937187,-0.007561840474615221,0.006878135904216506
218,3435863,40,17,8.517448453066665,4.105918836580012,13.508351003918271,-0.09145100391827084,14.662102113094551,-0.38853889470373804,0.8666666666666667,0.8666666666666667,-0.013736262688072862,-0.0723262705711346,0.9999829450715454,0.9994777739025785,0.005840339548232676,1.0068161053535674,-0.006769960588953033,-0.006816105353566832,0.005840364450035212
219,3435863,40,18,10.155506524622211,4.2811457022172545,14.124602047875474,-0.07670204787547989,14.391844135668535,-0.4119976865322669,0.8666666666666667,0.8666666666666667,-0.009716770279421269,-0.06883632505204579,0.9999905694094157,0.999473077308294,0.004342935900130769,1.0054600365802344,-0.005430386471455802,-0.005460036580234764,0.004342946139279578
220,3435863,40,19,11.480631605066668,4.758555774394334,14.519438849066026,-0.061838849066025124,14.70101663774495,-0.469830197066983,0.8666666666666667,0.8666666666666667,-0.0066358588070009146,-0.06732471253129804,0.9999942321925053,0.9993428042729918,0.003396407178440497,1.004277255496488,-0.00425903850065135,-0.0042772554964880145,0.0033964120759067866
221,3435863,40,20,12.462697032266679,5.205855956580168,14.757941297408257,-0.050141297408247854,14.774946775433026,-0.5457801087663501,0.8666666666666667,0.8666666666666667,-0.004128856717529224,-0.061382786990790375,0.9999965910905777,0.9991909019643754,0.0026110931090307606,1.003409163668819,-0.0033975807599298086,-0.003409163668818438,0.0026110953342785796
222,3435863,40,21,13.12950292062225,5.575391876381803,14.88920258350928,-0.0366025835092621,14.85176246350465,-0.6400721001555354,0.8666666666666667,0.8666666666666667,-0.002547636645005342,-0.06002167771534495,0.9999984800247873,0.999075111558598,0.001743544698364633,1.0024643889628269,-0.0024583306798311513,-0.0024643889628255026,0.0017435453609011902
223,3435863,40,22,13.545780941155556,6.070642803604558,14.956531821214433,-0.027231821214436333,15.108677526635377,-0.8186222780165885,0.8,0.8,-0.0013968693516378367,-0.056070518491007394,0.9999993549502296,0.9988482369754788,0.001135825305630822,1.0018240521132562,-0.001820731005018861,-0.001824052113256237,0.0011358254887968303
224,3435863,40,23,13.77621344115557,6.082662480763328,14.985437658134773,-0.01713765813476307,15.105740622867174,-0.9846879912882239,0.8666666666666667,0.8666666666666667,-0.0007317350383236215,-0.0566616369863985,0.9999997918320463,0.9986012423233479,0.0006452409348149061,1.0011449301613926,-0.0011436207954500397,-0.0011449301613919455,0.0006452409683945228
225,3435863,40,24,13.896669128888895,6.713208594984774,14.996611776954076,-0.010611776954071568,15.181224887117663,-1.1125974361373006,0.8,0.8,-0.00032413973833496205,-0.04496725837448922,0.9999999275608852,0.9984410840811172,0.00038062872260121914,1.000708112702127,-0.0007076116333410145,-0.0007081127021267559,0.0003806287294943247
226,1238568,40,2,3.7955555555555655e-08,0.2372222222222227,0.0019252867999390297,-0.0005252867999390288,4.8132169998475725,-1.3132169998475693,0.8666666666666667,0.8666666666666667,-0.23460917363820463,-0.23460917363820472,0.9201769776582903,0.9201769776582902,0.3915026561693479,1.375204857099307,-0.27283561075454504,-0.375204857099306,0.39955731088721147
227,1238568,40,3,6.382222222222228e-07,0.44320987654320965,0.009781797868282883,-0.0012817978682828802,8.151498223569066,-1.0681648902357344,0.8666666666666667,0.8666666666666667,-0.2179297789551458,-0.21792977895514584,0.9800101965600853,0.9800101965600856,0.19894726597332943,1.150799749209751,-0.13103908765474107,-0.15079974920975056,0.19994901069980098
228,1238568,40,4,8.678400000000001e-06,0.9030593132153987,0.03170827102751763,-0.0026082710275176276,10.228474525005678,-0.8413777508121382,0.9333333333333333,0.9333333333333333,-0.21854019982401937,-0.2185401998240195,0.9923098636691868,0.9923098636691869,0.12377857029728441,1.0896313067875474,-0.08225838063683989,-0.08963130678754734,0.1240172272776096
229,1238568,40,5,8.580915555555568e-05,0.6697885140450743,0.0972630994908184,-0.0040630994908184,9.31498264044671,-0.41702345677324115,1.0,1.0,-0.19950143039490528,-0.2248656899059758,0.9972634231932849,0.9964862293135208,0.07393013432160883,1.0435954880989102,-0.041774316386061244,-0.043595488098909875,0.073980765158453
230,1238568,40,6,0.0006232198222222238,1.0400675673741202,0.24097431107277675,-0.010774311072776554,11.093893576687536,-0.5507463685657115,0.9333333333333333,0.9333333333333333,-0.17540404893813102,-0.21096639581931273,0.9974623946046219,0.9962829986993589,0.07119530426659904,1.0468041315064152,-0.04471145087960268,-0.04680413150641418,0.07124051368958724
231,1238568,40,7,0.0033783222222222276,1.1336524741583096,0.5146386837192399,-0.01713868371923956,11.072289470529737,-0.42872511409409136,0.9333333333333333,0.9333333333333333,-0.1499518543598811,-0.19436509886504955,0.9987533836626116,0.9978559123235691,0.04991671686403655,1.03444961551606,-0.033302361951068435,-0.034449615516059386,0.049932280888990384
232,1238568,40,8,0.014884841599999983,1.302059539968374,0.9948039692564067,-0.028503969256407122,11.5653001550253,-0.41266106800675295,0.9333333333333333,0.9333333333333333,-0.1307615010753175,-0.1892383967193663,0.999126204381965,0.9981093419915832,0.04179506809766251,1.0294980536649145,-0.02865285034770538,-0.029498053664914762,0.04180420117727815
233,1238568,40,9,0.05280100462222211,1.3965780793719906,1.7314244729538752,-0.037524472953876134,11.612765989157914,-0.3394795216710927,0.9333333333333333,0.9333333333333333,-0.11147000529914622,-0.17936623483122058,0.9995967328155642,0.9988877256077882,0.0283966854482985,1.022152708515187,-0.021672601687244244,-0.022152708515187528,0.028399548744155255
234,1238568,40,10,0.1571204042666668,1.6183289920534836,2.7663753441680825,-0.05617534416808302,11.994978579951248,-0.3544676310461379,0.9333333333333333,0.9333333333333333,-0.0942383419688263,-0.16797035564901025,0.9996851238845939,0.9989145904750668,0.025092889109155227,1.0207273795912046,-0.02030647948280364,-0.02072737959120472,0.025094864630286706
235,1238568,40,11,0.3993157397333326,1.7076879706622712,4.1005523442586895,-0.07095234425869257,11.797975352906294,-0.32170195281921754,0.9333333333333333,0.9333333333333333,-0.07954149848625414,-0.15737794693513327,0.999798304064722,0.9991346644116191,0.020083604987797266,1.0176077884302883,-0.01730311877570229,-0.01760778843028902,0.02008461775977285
236,1238568,40,12,0.8798536099555563,1.8890903856882169,5.644717146807042,-0.0763171468070425,11.934439775479031,-0.28652236714865764,0.8666666666666667,0.9333333333333333,-0.06433639041748203,-0.14673592272202063,0.9998774228307316,0.9992802438867168,0.015656925412557643,1.013705399541528,-0.013520101153378716,-0.01370539954152764,0.015657405230012394
237,1238568,40,13,1.6964448583999996,2.1384107648454274,7.30614170102839,-0.08304170102839153,12.153164512166136,-0.27627057277219236,0.9333333333333333,0.9333333333333333,-0.051357882113219684,-0.13567465101375153,0.9999271237291868,0.9994283342085588,0.012072581773404105,1.01149668439152,-0.011366012928096213,-0.011496684391520476,0.012072801730599938
238,1238568,40,14,2.908546984622225,2.4467207256818555,8.963003173327653,-0.08760317332764636,12.584488572162257,-0.2946289777784853,0.8666666666666667,0.8666666666666667,-0.039562423634857666,-0.12644806553054408,0.9999501838797041,0.9994067341637752,0.00998147078069594,1.009870335233077,-0.009773863919666819,-0.009870335233076403,0.009981595092555504
239,1238568,40,15,4.486775777955551,2.6489976917737272,10.52080053720825,-0.0867005372082544,12.831641501779144,-0.31329287792593924,0.8666666666666667,0.8666666666666667,-0.03062941423476359,-0.12256926526798499,0.999974424491259,0.9994835744293427,0.007151948222355233,1.0083093450521126,-0.008240868829479856,-0.008309345052113209,0.007151993951472398
240,1238568,40,16,6.3021085315555565,2.785079118687871,11.858701019297197,-0.08470101929719634,12.93709148570215,-0.3429955447427298,0.8666666666666667,0.8666666666666667,-0.022847995395615054,-0.11889594939502686,0.9999854568503636,0.9995066369058402,0.00539315193269057,1.007193903456531,-0.007142520851092013,-0.007193903456531029,0.005393171541151407
241,1238568,40,17,8.163792859288886,3.101690256191138,12.926431910086666,-0.0740319100866696,13.32267380640349,-0.3755671156259095,0.8666666666666667,0.8666666666666667,-0.016499482086114414,-0.11364005213432823,0.9999919610573467,0.9994945483351472,0.004009715785635918,1.00576016231106,-0.005727172865769827,-0.00576016231106016,0.004009723844129022
242,1238568,40,18,9.862407851733334,3.419701733992677,13.709650770453244,-0.06055077045324445,13.566865564662434,-0.40438748167003713,0.8666666666666667,0.8666666666666667,-0.011504059828764386,-0.1075241115422967,0.9999957393812956,0.9994933708800678,0.0029191127516177656,1.0044362463791199,-0.004416653018160187,-0.004436246379119829,0.002919115860929319
243,1238568,40,19,11.268647605955577,3.81294117736916,14.254320258772953,-0.05072025877293902,13.767679215402321,-0.450683167971487,0.8666666666666667,0.8666666666666667,-0.007474782523846466,-0.09612265553584004,0.9999973271581536,0.9994189073050465,0.0023120719168712345,1.0035709438996416,-0.0035582376326729974,-0.0035709438996408636,0.00231207346182343
244,1238568,40,20,12.325462414488909,3.9009066897497386,14.590790498589026,-0.03649049858901229,13.882935887284258,-0.4945265161375326,0.8666666666666667,0.8666666666666667,-0.0045625564518945805,-0.09461741121717437,0.9999986356248539,0.9992728368788575,0.0016518923786341903,1.0025071970887653,-0.002500926772441906,-0.002507197088764987,0.0016518929420846977
245,1238568,40,21,13.044351905600003,4.245910430058176,14.795390987265733,-0.026690987265731575,13.90580423039701,-0.5592133213060724,0.8666666666666667,0.8666666666666667,-0.0025782203104781813,-0.08149595503543727,0.9999992543631167,0.9990809062125352,0.0012211769776695213,1.0018072672114497,-0.0018040068889496924,-0.0018072672114493198,0.0012211772053082376
246,1238568,40,22,13.494066897955555,4.563015224775961,14.909138760027336,-0.01673876002733416,14.11049782928371,-0.5928129418239102,0.8666666666666667,0.8666666666666667,-0.0014564423193519636,-0.07685340585675775,0.9999997218270213,0.999019658023883,0.0007458859697501097,1.0011239800184883,-0.0011227181057709514,-0.0011239800184882328,0.000745886021621439
247,1238568,40,23,13.749857320266678,4.500078645104989,14.964261834488232,-0.011061834488224826,14.077512701558396,-0.7122432404805692,0.8666666666666667,0.8666666666666667,-0.0007930634694349743,-0.0792774363439165,0.9999998936490881,0.9987766708942908,0.00046119606702968896,1.0007397636952784,-0.0007392168494893978,-0.0007397636952775874,0.00046119607929183957
248,1238568,40,24,13.883292065155555,5.6966565177734845,14.987116425792202,-0.008916425792203513,14.64474052799245,-1.0210846140138718,0.8666666666666667,0.8666666666666667,-0.000373964555852035,-0.060966331059642144,0.9999999375466733,0.9981783737561456,0.00035342134844651814,1.0005952935461007,-0.0005949393825258285,-0.0005952935461005671,0.0003534213539645961
249,67845264,60,3,2.488888888888889e-09,0.2488888888888889,0.00030000000000000003,-0.0001,3.0,-1.0,0.6,0.6,-0.21773242158072692,-0.21773242158072692,0.8660254037844388,0.8660254037844387,0.5,1.5,-0.3333333333333333,-0.49999999999999994,0.5176380902050415
250,67845264,60,4,1.182222222222224e-08,0.29555555555555546,0.0011411474127809777,-0.00034114741278097745,5.705737063904887,-1.7057370639048859,0.7333333333333333,0.8,-0.34564812447141613,-0.3456481244714162,0.9107681648771199,0.9107681648771199,0.412918090965222,1.4264342659762217,-0.2989512213409841,-0.4264342659762217,0.42244960675299503
251,67845264,60,5,4.2400000000000055e-08,0.2650000000000003,0.0027668313712677787,-0.0003668313712677778,6.917078428169447,-0.917078428169444,0.8,0.8,-0.3415255171792486,-0.341525517179248,0.9740447312043345,0.9740447312043344,0.22635560875108846,1.1528464046949076,-0.13258175943685843,-0.15284640469490735,0.22783884127016416
252,67845264,60,6,2.8782222222222233e-07,0.4497222222222225,0.007512578049991529,-0.0007125780499915252,9.390722562489408,-0.8907225624894066,0.9333333333333333,0.9333333333333333,-0.27967259747745526,-0.2796725974774548,0.9859749974779236,0.9859749974779236,0.16689309257248713,1.1047908897046363,-0.09485133402272322,-0.104790889704636,0.16748135730329217
253,67845264,60,7,1.4846222222222226e-06,0.7574603174603176,0.01730218589731573,-0.0007021858973157349,12.358704212368387,-0.5015613552255241,1.0,1.0,-0.23416852806717556,-0.23416852806717572,0.99555229311159,0.9955522931115902,0.09421057095811868,1.0423003552599837,-0.040583652347919365,-0.04230035525998404,0.09431550125414127
254,67845264,60,8,1.0149155555555547e-05,0.7028501077254534,0.044459497934474526,-0.0011594979344745266,11.699867877493295,-0.3051310353880331,1.0,1.0,-0.2146917138768802,-0.2146917138768801,0.9976281129072156,0.9976281129072159,0.06883420906197284,1.026778243290405,-0.026079870181697114,-0.026778243290404773,0.06887506214565833
255,67845264,60,9,5.805182222222236e-05,0.8227299067775263,0.10105010298504544,-0.0007501029850453771,12.029774164886348,-0.08929797441016382,1.0,1.0,-0.19580217030262892,-0.19580217030262903,0.9998174751558362,0.9998174751558364,0.01910540167095472,1.0074785940682498,-0.007423079867186142,-0.007478594068249019,0.019106273533247033
256,67845264,60,10,0.00028162160000000055,0.9195807346938784,0.2043005183050756,-5.183050754884457e-07,11.6743153317186,-2.9617432885149118e-05,1.0,1.0,-0.18550519725991355,-0.1855051972599135,0.9999999999808303,0.9999999999808302,6.191884003887277e-06,1.0000025369803014,-2.5369738647186245e-06,-2.5369803009713436e-06,6.191884003919296e-06
257,67845264,60,11,0.001156182488888891,1.0309470526446989,0.39650755724531894,-0.0007075572453188178,12.262899701010749,-0.022393371896818542,1.0,1.0,-0.1792863858469733,-0.18746047113018782,0.999990991343475,0.99999014913578,0.00424467099950877,1.0017876635808969,-0.0017844735425333966,-0.0017876635808964567,0.004244680559236863
258,67845264,60,12,0.004159882488888888,1.2098554517483548,0.7019161325171592,-0.0022161325171595712,12.493880993072588,-0.04066998389827468,0.9333333333333333,0.9333333333333333,-0.16241318769117075,-0.17212800666537073,0.9999741610560302,0.9999709676135763,0.00718868696554096,1.0031672609935105,-0.003157261123508078,-0.0031672609935108936,0.007188733403010846
