,iteration,loss_value,score_value
299,100,-0.3249992749664826,0.8666666666666667
300,101,-0.3237879077609587,0.8666666666666667
301,102,-0.3250470659002773,0.86
302,103,-0.32467677055180255,0.8633333333333333
303,104,-0.32229057356077556,0.8666666666666667
304,105,-0.3264350679317866,0.87
305,106,-0.32295809130231184,0.8633333333333333
306,107,-0.319759085928348,0.87
307,108,-0.32090761779030696,0.85
308,109,-0.32333591417419266,0.8566666666666667
309,110,-0.3259936375969102,0.85
310,111,-0.3242572112681061,0.87
311,112,-0.3228352369589263,0.87
312,113,-0.3260139752058049,0.87
313,114,-0.31661208325218376,0.8466666666666667
314,115,-0.3249256810811424,0.8666666666666667
315,116,-0.3241319381657179,0.87
316,117,-0.32537831145885454,0.8566666666666667
317,118,-0.3222340731503868,0.87
318,119,-0.32283030000475493,0.87
319,120,-0.3264045257067775,0.85
320,121,-0.32716279140605264,0.87
321,122,-0.32250594613173017,0.87
322,123,-0.324366374416615,0.87
323,124,-0.31949829857833306,0.86
324,125,-0.32133951260650373,0.8633333333333333
325,126,-0.3257163942730991,0.87
326,127,-0.3184325069495406,0.8466666666666667
327,128,-0.31848882921240856,0.8466666666666667
328,129,-0.324247802667001,0.87
329,130,-0.325365738442644,0.8733333333333333
330,131,-0.3241110735912005,0.87
331,132,-0.3287036161479519,0.8633333333333333
332,133,-0.32725883251887383,0.8666666666666667
333,134,-0.3260775767556932,0.87
334,135,-0.32415336871188,0.86
335,136,-0.32789723151496,0.87
336,137,-0.3215696766400111,0.87
337,138,-0.31593891291825676,0.87
338,139,-0.3224155298925733,0.8733333333333333
339,140,-0.32767490861705156,0.87
340,141,-0.3181043760847309,0.87
341,142,-0.3192985069481938,0.8733333333333333
342,143,-0.3246003316019868,0.8566666666666667
343,144,-0.3222874807783976,0.8733333333333333
344,145,-0.32436244385471064,0.85
345,146,-0.3276090526905963,0.8666666666666667
346,147,-0.3219737833603673,0.86
347,148,-0.3265943400842287,0.8633333333333333
348,149,-0.32213530449134,0.8633333333333333
349,150,-0.3181768533611869,0.85
350,151,-0.3245215458652905,0.8666666666666667
351,152,-0.3234970800368943,0.87
352,153,-0.32410006707259303,0.8633333333333333
353,154,-0.32266813646614423,0.86
354,155,-0.3247630405508967,0.8633333333333333
355,156,-0.32586466602137276,0.8666666666666667
356,157,-0.3245886415315858,0.8566666666666667
357,158,-0.3248432482567286,0.8633333333333333
358,159,-0.3167746083821656,0.85
359,160,-0.31777485699590163,0.8633333333333333
360,161,-0.3291800533069262,0.8633333333333333
361,162,-0.32529234530774165,0.8633333333333333
362,163,-0.3255879120276859,0.8633333333333333
363,164,-0.32206310546309785,0.86
364,165,-0.3210620076790713,0.85
365,166,-0.3213062733816849,0.8533333333333334
366,167,-0.3244447135489246,0.85
367,168,-0.32489765734275844,0.8733333333333333
368,169,-0.31053019665286985,0.8433333333333334
369,170,-0.3268268791388784,0.85
370,171,-0.325082892616182,0.86
371,172,-0.32769898730908403,0.8633333333333333
372,173,-0.32680691338949147,0.8433333333333334
373,174,-0.3172862368826744,0.8533333333333334
374,175,-0.3246869604487653,0.85
375,176,-0.32507488265658596,0.8466666666666667
376,177,-0.325002064885959,0.8666666666666667
377,178,-0.3240827839138655,0.8666666666666667
378,179,-0.3252568169669195,0.86
379,180,-0.3215751972356883,0.8566666666666667
380,181,-0.3234062275765934,0.8666666666666667
381,182,-0.324308951250879,0.8666666666666667
382,183,-0.31994796867313374,0.85
383,184,-0.32280051811243626,0.8533333333333334
384,185,-0.3269594253558607,0.8666666666666667
385,186,-0.3145836497760241,0.87
386,187,-0.3275215446836444,0.87
387,188,-0.31873774614080497,0.8466666666666667
388,189,-0.32542676171047086,0.87
389,190,-0.3240971985514123,0.87
390,191,-0.3267761780755328,0.87
391,192,-0.32490994483537555,0.87
392,193,-0.326988745528159,0.87
393,194,-0.32520738827750806,0.8533333333333334
394,195,-0.3288934924093543,0.8533333333333334
395,196,-0.32375187851801646,0.8666666666666667
396,197,-0.32581470345328534,0.87
397,198,-0.3255230240612405,0.8733333333333333
398,199,-0.3276462981269535,0.8633333333333333
399,200,-0.32322804109414205,0.8466666666666667
400,1,-0.15005921037043382,0.7866666666666666
401,2,-0.0579003148661464,0.86
402,3,-0.07188832812507955,0.7233333333333334
403,4,-0.1658589405274897,0.8633333333333333
404,5,-0.17006493898379804,0.85
405,6,-0.15627195802895594,0.86
406,7,-0.18772573636300985,0.87
407,8,-0.20367818635496057,0.8566666666666667
408,9,-0.17323270629806606,0.86
409,10,-0.24297277462921799,0.85
410,11,-0.23104411001993402,0.8533333333333334
411,12,-0.2655866009857228,0.8533333333333334
412,13,-0.24945832699146012,0.8466666666666667
413,14,-0.24941583305655687,0.8533333333333334
414,15,-0.28197349665203686,0.85
415,16,-0.2834197707067223,0.8466666666666667
416,17,-0.2810339408380523,0.86
417,18,-0.292275227933041,0.86
418,19,-0.27588898233853854,0.86
419,20,-0.3009434642613075,0.8533333333333334
420,21,-0.3014790038506262,0.8566666666666667
421,22,-0.2857872561296751,0.8566666666666667
422,23,-0.2865819980290277,0.86
423,24,-0.297937723478861,0.86
424,25,-0.29571499160711917,0.8533333333333334
425,26,-0.2908975909939766,0.8666666666666667
426,27,-0.2992569761989803,0.8533333333333334
427,28,-0.29396726739458534,0.8533333333333334
428,29,-0.28970465950980817,0.86
429,30,-0.295905737371464,0.86
430,31,-0.2958881408807283,0.85
431,32,-0.2969728320141381,0.86
432,33,-0.299940950297381,0.8633333333333333
433,34,-0.2963525867423339,0.8533333333333334
434,35,-0.29999442260855497,0.8633333333333333
435,36,-0.3023013659901186,0.8566666666666667
436,37,-0.2970390770087324,0.86
437,38,-0.2892922208208008,0.86
438,39,-0.29324844497649666,0.8633333333333333
439,40,-0.28888210094081557,0.8566666666666667
440,41,-0.28941693989150646,0.8633333333333333
441,42,-0.2992259545319941,0.85
442,43,-0.2920639682946413,0.8566666666666667
443,44,-0.302193947902811,0.86
444,45,-0.3011582989767654,0.86
445,46,-0.29463407211069004,0.8566666666666667
446,47,-0.30344998235959586,0.8633333333333333
447,48,-0.29182978011864114,0.85
448,49,-0.29571975856871857,0.8633333333333333
449,50,-0.29176173720306947,0.8566666666666667
450,51,-0.2994501073439365,0.8533333333333334
451,52,-0.3009584909983768,0.85
452,53,-0.3052825977573003,0.8633333333333333
453,54,-0.3049742658123572,0.8566666666666667
454,55,-0.287140055302223,0.8666666666666667
455,56,-0.2963464280498312,0.8533333333333334
456,57,-0.29956970190781596,0.8533333333333334
457,58,-0.2974215123244057,0.86
458,59,-0.298600678743648,0.8633333333333333
459,60,-0.29955916037805047,0.86
460,61,-0.30282148479899457,0.8633333333333333
461,62,-0.3020905886062697,0.8566666666666667
462,63,-0.2969848304718001,0.8633333333333333
463,64,-0.3059869934005349,0.86
464,65,-0.30074817912618806,0.86
465,66,-0.30328733646298034,0.8566666666666667
466,67,-0.30371016110408317,0.86
467,68,-0.2892338717503098,0.8633333333333333
468,69,-0.30169539564383313,0.8566666666666667
469,70,-0.29544588427330254,0.8533333333333334
470,71,-0.29944183991044504,0.8533333333333334
471,72,-0.3021077050941734,0.8566666666666667
472,73,-0.2965679786839973,0.8566666666666667
473,74,-0.2984123601209367,0.85
474,75,-0.3058152403745855,0.8566666666666667
475,76,-0.2973541560351162,0.8566666666666667
476,77,-0.3036312122884227,0.8633333333333333
477,78,-0.29870655644571925,0.8566666666666667
478,79,-0.3016478761861285,0.8633333333333333
479,80,-0.3056820648266329,0.86
480,81,-0.29980332958666317,0.8666666666666667
481,82,-0.30262103889734915,0.8566666666666667
482,83,-0.29758869404074195,0.8566666666666667
483,84,-0.3013037640577325,0.8633333333333333
484,85,-0.3007722145933661,0.85
485,86,-0.29640380093849783,0.86
486,87,-0.3049190117613716,0.8566666666666667
487,88,-0.2995186896099311,0.8566666666666667
488,89,-0.3017558452420865,0.8633333333333333
489,90,-0.2907487347811129,0.8566666666666667
490,91,-0.2953068811181091,0.8533333333333334
491,92,-0.29945858464146413,0.86
492,93,-0.2938329276660575,0.86
493,94,-0.3015049008339068,0.8566666666666667
494,95,-0.30603027861972876,0.8533333333333334
495,96,-0.3049782285614619,0.8633333333333333
496,97,-0.3048165759810116,0.8566666666666667
497,98,-0.3037932698311981,0.8566666666666667
498,99,-0.30145954157826627,0.8566666666666667
499,100,-0.30072363949278513,0.86
500,101,-0.2997545674339826,0.86
501,102,-0.3018981985945358,0.86
502,103,-0.2946577602195693,0.8666666666666667
503,104,-0.303604521589769,0.8566666666666667
504,105,-0.29557374139690834,0.8566666666666667
505,106,-0.3067941773240669,0.85
506,107,-0.29986459238304475,0.8566666666666667
507,108,-0.3047699738309774,0.8566666666666667
508,109,-0.29356662269531825,0.8533333333333334
509,110,-0.2984523428336521,0.86
510,111,-0.2976571054227231,0.8566666666666667
511,112,-0.300656999615538,0.8533333333333334
512,113,-0.29720993086939634,0.86
513,114,-0.297854108786664,0.86
514,115,-0.304301521194191,0.8566666666666667
515,116,-0.2968637922138422,0.8566666666666667
516,117,-0.3029648615892583,0.8566666666666667
517,118,-0.29726172470854834,0.8566666666666667
518,119,-0.3013544494258121,0.8566666666666667
519,120,-0.30524247872205623,0.8566666666666667
520,121,-0.29775731552772233,0.85
521,122,-0.3074320066592238,0.8566666666666667
522,123,-0.2990484508487597,0.86
523,124,-0.29888067288101894,0.8566666666666667
524,125,-0.2944362254445269,0.8533333333333334
525,126,-0.31099094276713196,0.8566666666666667
526,127,-0.3057904145881841,0.8566666666666667
527,128,-0.30412283924313294,0.86
528,129,-0.2986532271668426,0.8566666666666667
529,130,-0.2969436266390423,0.8633333333333333
530,131,-0.3044525877444067,0.8566666666666667
531,132,-0.2916245786521222,0.8566666666666667
532,133,-0.301658739334908,0.8566666666666667
533,134,-0.2970377588925742,0.8533333333333334
534,135,-0.29727506142604504,0.8566666666666667
535,136,-0.29882242855322033,0.8566666666666667
536,137,-0.29899038731419936,0.85
537,138,-0.30482859948057195,0.8566666666666667
538,139,-0.29325929385812977,0.8533333333333334
539,140,-0.30379679635275164,0.8566666666666667
540,141,-0.30192084841444394,0.8566666666666667
541,142,-0.3028012466512916,0.8633333333333333
542,143,-0.30410072006584604,0.8533333333333334
543,144,-0.30592242124832547,0.85
544,145,-0.30046000830468506,0.86
545,146,-0.3024674959264764,0.86
546,147,-0.3105113354149379,0.86
547,148,-0.30174699414271766,0.8633333333333333
548,149,-0.29625573322380244,0.85
549,150,-0.30459460145270895,0.86
550,151,-0.30202043318092614,0.87
551,152,-0.3020333072032617,0.8566666666666667
552,153,-0.3083396135000329,0.8566666666666667
553,154,-0.3009300056626938,0.8533333333333334
554,155,-0.29880488525832793,0.85
555,156,-0.29408469216293515,0.86
556,157,-0.3054751771107726,0.85
557,158,-0.3081053453854738,0.86
558,159,-0.30377981617333905,0.85
559,160,-0.3041155751942223,0.8533333333333334
560,161,-0.3023059674131152,0.8566666666666667
561,162,-0.3024473506498869,0.8566666666666667
562,163,-0.30617135481577373,0.8566666666666667
563,164,-0.2991495882980688,0.86
564,165,-0.30271148520713537,0.8566666666666667
565,166,-0.2999588034903784,0.8566666666666667
566,167,-0.30858485341542496,0.86
567,168,-0.3030645156499876,0.8566666666666667
568,169,-0.3043139816717419,0.8533333333333334
569,170,-0.30932483547524514,0.8566666666666667
570,171,-0.30322561022748107,0.8566666666666667
571,172,-0.2994396253178873,0.8566666666666667
572,173,-0.3068649333085852,0.8566666666666667
573,174,-0.30487434125773494,0.8566666666666667
574,175,-0.30737570944446346,0.8566666666666667
575,176,-0.3070791740576611,0.85
576,177,-0.3043046732409551,0.8566666666666667
577,178,-0.29624428283554954,0.86
578,179,-0.3036179757989662,0.85
579,180,-0.30846131812384286,0.86
580,181,-0.3012407218612074,0.8533333333333334
581,182,-0.305548192048661,0.8533333333333334
582,183,-0.3058826319477314,0.8533333333333334
583,184,-0.30781315373793405,0.8566666666666667
584,185,-0.30795735589686685,0.8566666666666667
585,186,-0.297643882301348,0.8533333333333334
586,187,-0.3044098016499667,0.8666666666666667
587,188,-0.3061049376678639,0.8566666666666667
588,189,-0.2983642469312447,0.86
589,190,-0.3082605498440712,0.8633333333333333
590,191,-0.30578027124629925,0.86
591,192,-0.3090945687565625,0.8566666666666667
592,193,-0.3032818830834423,0.86
593,194,-0.30636353678658834,0.8633333333333333
594,195,-0.2960973838509026,0.8533333333333334
595,196,-0.29695317565680895,0.8566666666666667
596,197,-0.30066059213656265,0.8533333333333334
597,198,-0.3076768836982282,0.8633333333333333
598,199,-0.30067649114627804,0.85
599,200,-0.30709817115770116,0.8633333333333333
600,1,-0.24079797874312536,0.86
601,2,-0.28445196862664995,0.8566666666666667
602,3,-0.28667135097973234,0.8666666666666667
603,4,-0.2892365174150069,0.8666666666666667
604,5,-0.29422166248927956,0.8633333333333333
605,6,-0.25901195437566027,0.8566666666666667
606,7,-0.2777962196355019,0.8633333333333333
607,8,-0.24977649124056653,0.8533333333333334
608,9,-0.24114858547443863,0.8533333333333334
609,10,-0.21607944175596105,0.8533333333333334
610,11,-0.20187030022066477,0.8133333333333334
611,12,-0.32139897315760424,0.85
612,13,-0.31715939342759203,0.8566666666666667
613,14,-0.2998303889821302,0.81
614,15,-0.31522529572701163,0.8633333333333333
615,16,-0.31501745413620463,0.8466666666666667
616,17,-0.3055895526381882,0.8466666666666667
617,18,-0.31406642859879386,0.85
618,19,-0.3155182157505324,0.84
619,20,-0.3226340797912504,0.8433333333333334
620,21,-0.3251544884820106,0.84
621,22,-0.32432573290000444,0.8533333333333334
622,23,-0.30928873058162926,0.8533333333333334
623,24,-0.3213307959426171,0.8533333333333334
624,25,-0.32105626682157057,0.8533333333333334
625,26,-0.2968871103957702,0.8633333333333333
626,27,-0.3255354861610546,0.85
627,28,-0.3255186188003725,0.8466666666666667
628,29,-0.3240063505790058,0.8433333333333334
629,30,-0.31912040979987844,0.8466666666666667
630,31,-0.3158060858830043,0.8566666666666667
631,32,-0.29643446289309594,0.8533333333333334
632,33,-0.3191975514271316,0.86
633,34,-0.3276724594414684,0.8533333333333334
634,35,-0.3197297442671924,0.85
635,36,-0.32529090092632923,0.86
636,37,-0.3267240865474373,0.85
637,38,-0.32122237526025604,0.86
638,39,-0.32485816118092425,0.8533333333333334
639,40,-0.31922961265688815,0.8566666666666667
640,41,-0.31588039878407126,0.84
641,42,-0.31791595071291834,0.8466666666666667
642,43,-0.3243610634816321,0.85
643,44,-0.32805168562549725,0.85
644,45,-0.3250942851923119,0.8533333333333334
645,46,-0.31169205680333745,0.8266666666666667
646,47,-0.3195272315048308,0.8566666666666667
647,48,-0.3258660524923071,0.8533333333333334
648,49,-0.32563428287305873,0.85
649,50,-0.31989481522725605,0.8433333333333334
650,51,-0.3209725644661738,0.8566666666666667
651,52,-0.32508786114093546,0.8533333333333334
652,53,-0.32873403721048716,0.85
653,54,-0.31562891486334405,0.86
654,55,-0.31507468652067955,0.86
655,56,-0.3261555032796011,0.8633333333333333
656,57,-0.32527291306967016,0.8533333333333334
657,58,-0.32312860604495663,0.8433333333333334
658,59,-0.3193171042409202,0.8466666666666667
659,60,-0.3228743221498534,0.8533333333333334
660,61,-0.3264854840546727,0.8533333333333334
661,62,-0.3181144382494441,0.8566666666666667
662,63,-0.3229323161667345,0.8566666666666667
